suite,algorithm,map_index,agent_num,episode,success,collision,timeout,steps,reward,path_distance,elapsed_time,avg_step_time,device
ablation,manual_iabc,2,10,2,False,False,True,200,139162.0,13227.55963897705,42.53300724294968,0.21266178255085832,cuda:0
ablation,manual_iabc,2,10,3,False,False,True,200,114062.0,13402.756504058838,42.38024948211387,0.2118979116238188,cuda:0
ablation,manual_iabc,2,10,4,False,False,True,200,106544.0,12388.313804626465,41.82366856210865,0.20911502126953566,cuda:0
ablation,manual_iabc,2,10,5,False,False,True,200,134636.0,13092.662719726562,43.18133043800481,0.21590340101276526,cuda:0
ablation,manual_iabc,2,10,6,False,False,True,200,140920.0,12817.604782104492,43.27565772598609,0.21637495008064433,cuda:0
ablation,manual_iabc,2,10,7,False,False,True,200,63518.0,12552.817699432373,41.221043456112966,0.2061019398504868,cuda:0
ablation,manual_iabc,2,10,8,True,False,False,85,44638.0,6431.469387054443,17.669994361931458,0.20787832210223903,cuda:0
ablation,manual_iabc,2,10,9,False,False,True,200,136118.0,13291.64310836792,43.26243731705472,0.21630879185395316,cuda:0
ablation,ppo_iabc,0,5,0,False,False,True,200,40230.0,6071.900908470154,43.27889296319336,0.21639104221598246,cuda:0
ablation,ppo_iabc,0,5,1,False,False,True,200,65096.0,6571.104511260986,43.81408415711485,0.21906696361023933,cuda:0
ablation,ppo_iabc,0,5,2,False,False,True,200,61268.0,6795.571711540222,44.01626064092852,0.2200779035699088,cuda:0
ablation,ppo_iabc,0,5,3,False,False,True,200,45580.0,6407.589971542358,43.31262585707009,0.21655962880700827,cuda:0
ablation,ppo_iabc,0,5,4,False,False,True,200,63590.0,6183.869562149048,44.4568391200155,0.22228077645297162,cuda:0
ablation,ppo_iabc,0,5,5,True,False,False,62,8440.0,2724.387372970581,13.267902741907164,0.21399389577638958,cuda:0
ablation,ppo_iabc,0,5,6,False,False,True,200,58074.0,6717.139041900635,44.017782998038456,0.22008550246246159,cuda:0
ablation,ppo_iabc,0,5,7,True,False,False,75,13950.0,3080.9719076156616,16.152537452988327,0.21536317995749413,cuda:0
ablation,ppo_iabc,0,5,8,True,False,False,103,19454.0,4095.8204612731934,22.373398025054485,0.2172138170108597,cuda:0
ablation,ppo_iabc,0,5,9,False,False,True,200,59844.0,6064.124979019165,44.85138482111506,0.22425341988797298,cuda:0
ablation,ppo_iabc,1,5,0,False,False,True,200,70380.0,6100.657378196716,50.661906021879986,0.2533059942908585,cuda:0
ablation,ppo_iabc,1,5,1,True,False,False,65,7684.0,2854.9063987731934,15.542349841911346,0.23910872308680645,cuda:0
ablation,ppo_iabc,1,5,2,True,False,False,86,14474.0,3259.6564235687256,20.796608855947852,0.24181705945561272,cuda:0
ablation,ppo_iabc,1,5,3,False,False,True,200,54706.0,6903.725923538208,49.93051994196139,0.2496492235828191,cuda:0
ablation,ppo_iabc,1,5,4,False,False,True,200,60856.0,6775.4326171875,50.36781758116558,0.2518356240715366,cuda:0
ablation,ppo_iabc,1,5,5,False,False,True,200,61384.0,6567.584571838379,49.263602694962174,0.2463145005237311,cuda:0
ablation,ppo_iabc,1,5,6,False,False,True,200,69110.0,6313.004503250122,49.95771079487167,0.24978521226905287,cuda:0
ablation,ppo_iabc,1,5,7,False,False,True,200,63846.0,5827.964183807373,49.438859703950584,0.24719083520234564,cuda:0
ablation,ppo_iabc,1,5,8,False,False,True,200,55950.0,5282.25640296936,50.33809749898501,0.25168694597901775,cuda:0
ablation,ppo_iabc,1,5,9,False,False,True,200,56604.0,6523.856896400452,50.62870366405696,0.2531399786414113,cuda:0
ablation,ppo_iabc,2,5,0,True,False,False,75,13424.0,3085.231279373169,16.22851313604042,0.21637604055926205,cuda:0
ablation,ppo_iabc,2,5,1,False,False,True,200,50390.0,6591.621263504028,43.99083050806075,0.21995065960800275,cuda:0
ablation,ppo_iabc,2,5,2,False,False,True,200,28062.0,5559.738143920898,43.57450850494206,0.21786912933923305,cuda:0
ablation,ppo_iabc,2,5,3,False,False,True,200,58970.0,6650.1230754852295,44.198887306964025,0.22099089051247575,cuda:0
ablation,ppo_iabc,2,5,4,False,False,True,200,55670.0,6407.292631149292,43.91243502800353,0.21955873074824922,cuda:0
ablation,ppo_iabc,2,5,5,True,False,False,56,11298.0,2369.353244781494,11.995763933984563,0.21420560739768138,cuda:0
ablation,ppo_iabc,2,5,6,False,False,True,200,46768.0,6216.214262008667,43.923900491092354,0.21961582059273496,cuda:0
ablation,ppo_iabc,2,5,7,True,False,False,36,2584.0,1649.5835800170898,7.657614032970741,0.2127053375200679,cuda:0
ablation,ppo_iabc,2,5,8,True,False,False,112,24848.0,4253.688970565796,24.294317475054413,0.21690978049134305,cuda:0
ablation,ppo_iabc,2,5,9,True,False,False,63,5826.0,2787.313777923584,13.499630849109963,0.21427546729451963,cuda:0
ablation,ppo_iabc,0,10,0,False,False,True,200,98668.0,11870.03677368164,43.53219244000502,0.21765743574593216,cuda:0
ablation,ppo_iabc,0,10,1,False,False,True,200,61304.0,12954.033794403076,43.10625948011875,0.21552799435332418,cuda:0
ablation,ppo_iabc,0,10,2,False,False,True,200,50590.0,11875.705305099487,43.02028616401367,0.21509807722177357,cuda:0
ablation,ppo_iabc,0,10,3,False,False,True,200,128388.0,12496.394382476807,44.001993376994506,0.22000668817898258,cuda:0
ablation,ppo_iabc,0,10,4,False,False,True,200,94372.0,12548.140739440918,43.46316061378457,0.21731248782365584,cuda:0
ablation,ppo_iabc,0,10,5,False,False,True,200,99578.0,12836.22356414795,43.47403663909063,0.21736679360852576,cuda:0
ablation,ppo_iabc,0,10,6,False,False,True,200,133228.0,13436.489273071289,44.58310397504829,0.2229122166032903,cuda:0
ablation,ppo_iabc,0,10,7,False,False,True,200,83432.0,12118.9594039917,42.98167181597091,0.21490506947855464,cuda:0
ablation,ppo_iabc,0,10,8,False,False,True,200,79486.0,12616.460941314697,43.0473764850758,0.21523351147654465,cuda:0
ablation,ppo_iabc,0,10,9,False,False,True,200,125400.0,12478.712032318115,43.76033966592513,0.21879826466552912,cuda:0
ablation,ppo_iabc,1,10,0,False,False,True,200,117974.0,13024.73288345337,49.520433434983715,0.24759867629851215,cuda:0
ablation,ppo_iabc,1,10,1,False,False,True,200,144288.0,13366.033851623535,50.73825063207187,0.25368787902407347,cuda:0
ablation,ppo_iabc,1,10,2,False,True,False,49,5664.0,4132.775630950928,11.727480639936402,0.23933128701827053,cuda:0
ablation,ppo_iabc,1,10,3,False,False,True,200,81446.0,12545.583112716675,48.4717952280771,0.24235557608422822,cuda:0
ablation,ppo_iabc,1,10,4,True,False,False,87,39790.0,6435.323528289795,21.052002985961735,0.24197300802381044,cuda:0
ablation,ppo_iabc,1,10,5,False,False,True,200,109772.0,13528.54780960083,49.56426621391438,0.2478177556046285,cuda:0
ablation,ppo_iabc,1,10,6,False,False,True,200,141830.0,12938.88083267212,50.28403231780976,0.25141662504174744,cuda:0
ablation,ppo_iabc,1,10,7,False,False,True,200,113836.0,12223.835092544556,48.93658690294251,0.24467928151367233,cuda:0
ablation,ppo_iabc,1,10,8,False,False,True,200,127560.0,13733.008918762207,50.219292612047866,0.2510930220305454,cuda:0
ablation,ppo_iabc,1,10,9,False,False,True,200,119116.0,12353.633728027344,49.38914024410769,0.2469422662013676,cuda:0
ablation,ppo_iabc,2,10,0,False,False,True,200,132510.0,13150.53210067749,44.95840150117874,0.22478840859257615,cuda:0
ablation,ppo_iabc,2,10,1,False,False,True,200,108056.0,11683.750019073486,47.06643868912943,0.2353282635076903,cuda:0
ablation,ppo_iabc,2,10,2,False,False,True,200,139074.0,13560.826278686523,60.073625019053,0.30036408247891816,cuda:0
ablation,ppo_iabc,2,10,3,False,True,False,130,56626.0,9180.752880096436,38.7257982341107,0.2978860859400951,cuda:0
ablation,ppo_iabc,2,10,4,False,False,True,200,118158.0,12875.252311706543,59.21652556885965,0.2960787304257974,cuda:0
ablation,ppo_iabc,2,10,5,False,False,True,200,127500.0,13111.174903869629,59.20375148509629,0.2960148049157578,cuda:0
ablation,ppo_iabc,2,10,6,False,False,True,200,138772.0,13423.82748413086,45.28188378014602,0.22640573963872157,cuda:0
ablation,ppo_iabc,2,10,7,False,False,True,200,62544.0,12411.538246154785,43.121603350155056,0.21560435417573898,cuda:0
ablation,ppo_iabc,2,10,8,True,False,False,88,47214.0,6706.102825164795,19.381601710105315,0.22024105660437437,cuda:0
ablation,ppo_iabc,2,10,9,False,False,True,200,136864.0,13223.296714782715,57.344556662021205,0.28671816175570713,cuda:0
